Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep
-0.6186364889144897,63.150001525878906,1000.0,0.0,1.4143208265304565,0.0003661760129034519,10.0,1.0004968643188477,1.0004968643188477,1.0004968643188477,0.00035127991577610373,0.0,0.9953987002372742,20000.0,-0.0137728750705719,-0.0137728750705719,-1.678466787780053e-08,0.005614597350358963,0.005614597350358963,0.008124573156237602,47.93138122558594,39.664546966552734,8.26583480834961,47.930381774902344,417.2718505859375,1.030076503753662,0.2801249027252197,0.08716051280498505,0.01884910836815834,0.2719457149505615,1.0
0.00013265013694763184,87.8499984741211,1000.0,1.0,1.4050458669662476,0.0004128727305214852,10.0,0.9997218251228333,0.999721884727478,0.999721884727478,0.00019671338668558747,0.0,0.9862244129180908,40000.0,-0.01559836883097887,-0.001825493760406971,3.051757735406113e-09,0.0039384858682751656,-0.0016761114820837975,0.007775569334626198,94.02232360839844,37.53558349609375,8.517351150512695,46.05293655395508,434.2828369140625,0.8587619066238403,0.24295927584171295,0.13131140172481537,0.02711966075003147,0.2829180955886841,1.0
1.1483163833618164,102.66000366210938,1000.0,2.0,1.4040008783340454,0.0004244667652528733,10.0,1.0002599954605103,1.0002601146697998,1.0002601146697998,0.00018392888887319714,0.0,0.9851897358894348,60000.0,-0.014936293475329876,0.0006620753556489944,7.629394005448376e-09,0.007999910973012447,0.004061425104737282,0.03946874290704727,143.17886352539062,41.24666213989258,7.885337829589844,49.13199996948242,407.0666809082031,1.0270298719406128,0.24991938471794128,0.09790060669183731,0.01896110363304615,0.24334189295768738,1.0
2.654716730117798,99.22000122070312,1000.0,3.0,1.3972028493881226,0.00044131383765488863,10.0,0.9997665286064148,0.9997665286064148,0.9997665286064148,0.00016510325076524168,0.0,0.9785836338996887,80000.0,-0.013357922434806824,0.0015783710405230522,-3.051757735406113e-09,0.009094097651541233,0.0010941866785287857,0.09276454150676727,193.5540313720703,42.00790023803711,8.339274406433105,50.34717559814453,397.2417297363281,1.0663714408874512,0.24759022891521454,0.09265939891338348,0.017587848007678986,0.23218008875846863,1.0
4.5273332595825195,91.5999984741211,1000.0,4.0,1.3872489929199219,0.0004478661867324263,10.0,1.0009711980819702,1.0009711980819702,1.0009711980819702,0.0006867688498459756,0.0,0.9689245223999023,100000.0,-0.012270045466721058,0.0010878769680857658,1.1444091230217168e-09,0.013760644011199474,0.004666546359658241,0.17291414737701416,247.01161193847656,45.5484619140625,7.872102737426758,53.420562744140625,374.3876647949219,1.1262215375900269,0.23798877000808716,0.10193535685539246,0.015768198296427727,0.21131612360477448,1.0
6.752406597137451,80.91999816894531,1000.0,5.0,1.379452109336853,0.0004500800569076091,10.0,1.0003280639648438,1.0003280639648438,1.0003280639648438,0.0002319200721103698,0.0,0.9617709517478943,120000.0,-0.01418787520378828,-0.0019178297370672226,7.171630755919978e-08,0.012866786681115627,-0.000893857330083847,0.2764071226119995,303.28936767578125,48.62028503417969,7.62546443939209,56.245750427246094,355.5824279785156,0.9957680702209473,0.22335615754127502,0.12472045421600342,0.02017034962773323,0.2243054062128067,1.0
9.684684753417969,80.23999786376953,1000.0,6.0,1.363561987876892,0.0004447728570085019,10.0,1.000272274017334,1.000272274017334,1.000272274017334,0.00019252680067438632,0.0,0.9467865824699402,140000.0,-0.01284982729703188,0.001338047906756401,5.340575981449547e-08,0.013755334541201591,0.0008885478600859642,0.4285164177417755,358.9591369628906,47.900821685791016,7.734952926635742,55.63577651977539,359.4809265136719,1.064305067062378,0.23292818665504456,0.12057773023843765,0.01765620894730091,0.21885472536087036,1.0
11.972870826721191,74.31999969482422,1000.0,7.0,1.336290955543518,0.000465935911051929,10.0,0.9995129704475403,0.9995130300521851,0.9995130300521851,0.00034439595765434206,0.0,0.9214891791343689,160000.0,-0.01437351107597351,-0.0015236837789416313,-5.340575981449547e-09,0.014757752418518066,0.001002417877316475,0.5321381092071533,410.3563232421875,44.21043395996094,7.1392598152160645,51.349693298339844,389.48626708984375,0.9366418123245239,0.2203027307987213,0.1436043232679367,0.02279726229608059,0.23520487546920776,1.0
14.597931861877441,64.54000091552734,1000.0,8.0,1.308836817741394,0.0004736801201943308,10.0,0.9999997019767761,0.9999997019767761,0.9999997019767761,1.9768624781590916e-07,0.0,0.8968427777290344,180000.0,-0.013849075883626938,0.0005244351923465729,-5.035400363340159e-08,0.01381485816091299,-0.0009428942576050758,0.6813177466392517,466.35784912109375,48.42500686645508,7.54252815246582,55.967533111572266,357.35003662109375,0.9664730429649353,0.2134418934583664,0.1701372265815735,0.021411657333374023,0.22084619104862213,1.0
16.551572799682617,56.29999923706055,1000.0,9.0,1.2793099880218506,0.0004239808185957372,10.0,0.9992416501045227,0.9992417097091675,0.9992417097091675,0.0005362484371289611,0.0,0.8714873790740967,200000.0,-0.012136600911617279,0.0017124749720096588,-8.46862775460977e-08,0.017060058191418648,0.003245200030505657,0.8125696778297424,521.3201904296875,47.60352325439453,7.325544357299805,54.92906951904297,364.1059265136719,1.0896756649017334,0.24252475798130035,0.13387100398540497,0.016843613237142563,0.22256599366664886,1.0
18.125343322753906,61.02000045776367,1000.0,10.0,1.2477985620498657,0.0004182633711025119,10.0,0.9981480240821838,0.9981480836868286,0.9981480836868286,0.0013095306931063533,0.0,0.8454329371452332,220000.0,-0.012122576124966145,1.4024786651134491e-05,3.814697180359872e-08,0.017499510198831558,0.00043945200741291046,0.9618374109268188,576.9144897460938,47.78362274169922,7.776671409606934,55.56029510498047,359.96929931640625,1.0983153581619263,0.249980166554451,0.12245307117700577,0.016579661518335342,0.2276032716035843,1.0
