Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-1.018218755722046,28.600000381469727,1000.0,0.0,1.4172345399856567,0.0003421752480790019,10.0,1.0002895593643188,1.0002896785736084,1.0002896785736084,0.00020483371918089688,0.0,0.9983145594596863,20000.0,-0.012498307973146439,-0.012498307973146439,1.4114379887075756e-08,0.003790968330577016,0.003790968330577016,0.024531420320272446,1.017851710319519,1.017851710319519,0.07287106662988663,54.56998825073242,40.075965881347656,14.493023872375488,54.56898880004883,366.5085144042969,1.0317360162734985,0.2673321068286896,0.09001955389976501,0.018788520246744156,0.2591090500354767,1.0,0.035999998450279236,0.035999998450279236,0.035999998450279236,0.0
-0.9718927145004272,20.174999237060547,1000.0,1.0,1.4196580648422241,0.00037937070010229945,10.0,0.9998229146003723,0.9998229742050171,0.9998229742050171,0.00012523234181571752,0.0,1.0007308721542358,40000.0,-0.014799398370087147,-0.002301090396940708,-1.678466787780053e-08,0.001472050091251731,-0.002318918239325285,0.006801989860832691,0.3118171989917755,-0.7060345113277435,0.5130967497825623,110.25314331054688,41.00416564941406,14.64803695678711,55.65220260620117,359.37481689453125,0.9122755527496338,0.24618631601333618,0.11022181808948517,0.024031326174736023,0.2698596119880676,1.0,0.029141485691070557,0.029141485691070557,0.029141485691070557,0.0
-0.7253404855728149,29.18000030517578,1000.0,2.0,1.4282692670822144,0.0004692986258305609,10.0,1.0008903741836548,1.0008904933929443,1.0008904933929443,0.0006295614875853062,0.0,1.009413719177246,60000.0,-0.018480902537703514,-0.0036815041676163673,-6.103515470812226e-09,0.0017344198422506452,0.00026236975099891424,0.004170878790318966,0.6799517869949341,0.36813458800315857,1.5575863122940063,164.8343505859375,39.93598175048828,14.613038063049316,54.54901885986328,366.6427001953125,0.7462368607521057,0.19640174508094788,0.17535167932510376,0.03591505065560341,0.26318952441215515,1.0,0.03754549100995064,0.03754549100995064,0.03754549100995064,0.0
-0.11738216131925583,54.459999084472656,1000.0,3.0,1.4280821084976196,0.0004476621397770941,10.0,1.0000566244125366,1.0000566244125366,1.0000566244125366,4.001142951892689e-05,0.0,1.0093426704406738,80000.0,-0.017476079985499382,0.001004822552204132,7.247924482811641e-09,0.0018838843097910285,0.00014946446754038334,0.01147058978676796,1.9120571613311768,1.2321053743362427,2.2782084941864014,219.41517639160156,39.96122741699219,14.581473350524902,54.542701721191406,366.6851806640625,0.7623924612998962,0.21426424384117126,0.17285741865634918,0.0344090461730957,0.2810419201850891,1.0,0.05894490331411362,0.05894490331411362,0.05894490331411362,0.0
0.42197659611701965,61.779998779296875,1000.0,4.0,1.4280104637145996,0.0003917239373549819,10.0,0.9993053078651428,0.9993053674697876,0.9993053674697876,0.0004912074655294418,0.0,1.009369969367981,100000.0,-0.011797384358942509,0.005678695626556873,2.2888182460434336e-09,0.0020905889105051756,0.0002067046007141471,0.033298395574092865,1.349738597869873,-0.5623185634613037,3.353288173675537,273.0542297363281,39.043418884277344,14.565077781677246,53.608497619628906,373.0751953125,1.1399471759796143,0.2510276436805725,0.10577376931905746,0.01539076678454876,0.22020988166332245,1.0,0.08518248796463013,0.08518248796463013,0.08518248796463013,0.0
0.6837394833564758,25.299999237060547,1000.0,5.0,1.4253867864608765,0.0003846276958938688,10.0,0.9998021721839905,0.9998022317886353,0.9998022317886353,0.00013987135025672615,0.0,1.006924033164978,120000.0,-0.010647003538906574,0.0011503808200359344,-7.629394338515283e-10,0.0021116307470947504,2.1041836589574814e-05,0.04126988351345062,0.7914830446243286,-0.5582555532455444,3.771730422973633,327.07122802734375,39.41464614868164,14.564591407775879,53.9792366027832,370.5128479003906,1.3361622095108032,0.2759449779987335,0.07305267453193665,0.011202404275536537,0.20652058720588684,1.0,0.10791047662496567,0.10791047662496567,0.10791047662496567,0.0
0.7709797620773315,37.959999084472656,1000.0,6.0,1.420092225074768,0.0004106176202185452,10.0,0.9996705055236816,0.9996705055236816,0.9996705055236816,0.00023298777523450553,0.0,1.0017759799957275,140000.0,-0.012793585658073425,-0.002146582119166851,-8.392333938900265e-09,0.001943519921042025,-0.00016811082605272532,0.059708427637815475,1.1353847980499268,0.34390175342559814,3.2055928707122803,381.104248046875,39.512210845947266,14.488533973693848,54.00074768066406,370.3652648925781,1.0525420904159546,0.24414856731891632,0.1128518357872963,0.01805305853486061,0.23196086287498474,1.0,0.13171567022800446,0.13171567022800446,0.13171567022800446,0.0
0.9021225571632385,38.58000183105469,1000.0,7.0,1.4142109155654907,0.00039331131847575307,10.0,1.0003747940063477,1.0003747940063477,1.0003747940063477,0.0002650755923241377,0.0,0.9959049224853516,160000.0,-0.010556668043136597,0.0022369176149368286,0.0,0.003274421440437436,0.001330901519395411,0.07220825552940369,0.8168419003486633,-0.3185428977012634,2.366269826889038,434.45977783203125,38.91656494140625,14.407906532287598,53.32447052001953,375.06231689453125,1.3005234003067017,0.2561911940574646,0.08312281221151352,0.011824785731732845,0.19699084758758545,1.0,0.1565534770488739,0.1565534770488739,0.1565534770488739,0.0
0.7388414144515991,36.02000045776367,1000.0,8.0,1.4126701354980469,0.0003643418604042381,10.0,1.0001649856567383,1.0001649856567383,1.0001649856567383,0.0001167187001556158,0.0,0.9945357441902161,180000.0,-0.008900918066501617,0.0016557499766349792,-5.340575981449547e-09,0.0035821194760501385,0.00030769803561270237,0.08414417505264282,0.6345679759979248,-0.18227392435073853,2.8037421703338623,488.7200927734375,39.60856628417969,14.611629486083984,54.22019577026367,368.8662414550781,1.4689886569976807,0.2763514220714569,0.07385590672492981,0.009268141351640224,0.18812358379364014,1.0,0.18171118199825287,0.18171118199825287,0.18171118199825287,0.0
0.69368577003479,50.5,1000.0,9.0,1.4104734659194946,0.0003628782869782299,10.0,1.0009765625,1.0009765625,1.0009765625,0.0006905339541845024,0.0,0.992711067199707,200000.0,-0.013198576867580414,-0.004297658801078796,2.2888182460434336e-09,0.003233839524909854,-0.00034827995114028454,0.07477526366710663,1.297481894493103,0.6629139184951782,3.446260929107666,543.24658203125,39.84165573120117,14.641765594482422,54.483421325683594,367.0841369628906,1.0551276206970215,0.2770287096500397,0.10070870071649551,0.017964690923690796,0.26255467534065247,1.0,0.20932349562644958,0.20932349562644958,0.20932349562644958,0.0
