Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-0.6186364889144897,63.150001525878906,1000.0,0.0,1.4062275886535645,0.012599525041878223,40.0,1.0008090734481812,1.0008089542388916,1.0008089542388916,0.017527617514133453,0.00029850000282749534,0.9873753786087036,20000.0,-0.013435264118015766,-0.013435264118015766,-0.04316987097263336,0.004342734348028898,0.004342734348028898,0.008124573156237602,1.905737042427063,1.905737042427063,-0.1613626927137375,218.69061279296875,41.403812408447266,177.28680419921875,218.69061279296875,91.45339965820312,0.035999998450279236,0.035999998450279236,0.035999998450279236,0.0
-0.3469744622707367,73.94999694824219,1000.0,1.0,1.383718490600586,0.020903417840600014,35.0,0.9970645904541016,0.9970645904541016,0.9970645904541016,0.021217869594693184,0.0002969999914057553,0.9654012322425842,40000.0,-0.019028807058930397,-0.005593542940914631,0.05898574739694595,0.003346232231706381,-0.0009965021163225174,0.0003514756099320948,1.818401575088501,-0.08733546733856201,2.083576202392578,406.27532958984375,39.357357025146484,148.18739318847656,187.5447540283203,106.6412124633789,0.07095853984355927,0.07095853984355927,0.07095853984355927,0.0
0.1334754228591919,94.30000305175781,1000.0,2.0,1.3838945627212524,0.020847927778959274,37.0,0.9980263113975525,0.9980263113975525,0.9980263113975525,0.02239297889173031,0.0002955000090878457,0.9656007289886475,60000.0,-0.022497400641441345,-0.003468593582510948,0.01721861958503723,0.0036368751898407936,0.00029064295813441277,0.007455421611666679,2.5183184146881104,0.6999168395996094,4.838219165802002,607.77587890625,41.938880920410156,159.53170776367188,201.47059631347656,99.27007293701172,0.10564036667346954,0.10564036667346954,0.10564036667346954,0.0
1.3720704317092896,83.19999694824219,1000.0,3.0,1.364025354385376,0.02192123979330063,20.0,0.99912029504776,0.99912029504776,0.99912029504776,0.020154841244220734,0.00029399999766610563,0.946601390838623,80000.0,-0.01593979261815548,0.006557608023285866,-0.3060271143913269,0.007748706731945276,0.004111831542104483,0.06445076316595078,2.2938485145568848,-0.22446990013122559,4.629581451416016,733.4554443359375,41.37950897216797,84.25328063964844,125.6327896118164,159.19410705566406,0.14051303267478943,0.14051303267478943,0.14051303267478943,0.0
2.711827278137207,77.0199966430664,1000.0,4.0,1.3337147235870361,0.02010161802172661,23.0,1.000274658203125,1.000274658203125,1.000274658203125,0.020386938005685806,0.0002924999862443656,0.9183362126350403,100000.0,-0.02239554189145565,-0.006455749273300171,0.08336218446493149,0.009798923507332802,0.0020502167753875256,0.11178095638751984,2.240647792816162,-0.053200721740722656,4.7928948402404785,878.9139404296875,49.02499771118164,96.38310241699219,145.40809631347656,137.54391479492188,0.17532746493816376,0.17532746493816376,0.17532746493816376,0.0
4.183363437652588,73.13999938964844,1000.0,5.0,1.3111296892166138,0.02056054212152958,26.0,0.9985986351966858,0.9985986351966858,0.9985986351966858,0.02041686326265335,0.000291000003926456,0.8978142142295837,120000.0,-0.025394339114427567,-0.002998797222971916,0.2437542974948883,0.009283283725380898,-0.0005156397819519043,0.18341602385044098,1.7991323471069336,-0.4415154457092285,5.674300193786621,1036.16064453125,43.25961685180664,113.94532775878906,157.20494079589844,127.22245788574219,0.20995835959911346,0.20995835959911346,0.20995835959911346,0.0
5.176236152648926,83.05999755859375,1000.0,6.0,1.2922780513763428,0.020739272236824036,21.0,0.99977046251297,0.9997705221176147,0.9997705221176147,0.02063637785613537,0.0002894999925047159,0.8810614347457886,140000.0,-0.022953402251005173,0.002440936863422394,-0.01337062194943428,0.012713582254946232,0.0034302985295653343,0.21882368624210358,1.8590341806411743,0.05990183353424072,5.873349666595459,1169.115234375,42.02798843383789,90.9022216796875,132.93020629882812,150.45489501953125,0.24479559063911438,0.24479559063911438,0.24479559063911438,0.0
6.092751979827881,59.36000061035156,1000.0,7.0,1.2697679996490479,0.020567648112773895,17.0,1.000356912612915,1.0003567934036255,1.0003567934036255,0.019926827400922775,0.0002880000101868063,0.8615103960037231,160000.0,-0.01912882551550865,0.003824576735496521,0.3476242423057556,0.014981888234615326,0.002268305979669094,0.2845957577228546,1.3632553815841675,-0.49577879905700684,5.801590442657471,1286.0450439453125,42.518123626708984,74.37181091308594,116.88993835449219,171.1011199951172,0.2787155508995056,0.2787155508995056,0.2787155508995056,0.0
6.810461521148682,32.68000030517578,1000.0,8.0,1.2451469898223877,0.020276864990592003,17.0,0.9992836713790894,0.9992836713790894,0.9992836713790894,0.019939923658967018,0.00028649999876506627,0.8405547738075256,180000.0,-0.020842410624027252,-0.0017135851085186005,-0.04181720316410065,0.015274363569915295,0.0002924753352999687,0.3773009181022644,1.1778327226638794,-0.18542265892028809,6.442454814910889,1403.1683349609375,41.624385833740234,75.45906066894531,117.08344268798828,170.81834411621094,0.3096807301044464,0.3096807301044464,0.3096807301044464,0.0
7.758551597595215,50.0,1000.0,9.0,1.2257232666015625,0.02135813608765602,19.0,0.9991628527641296,0.9991628527641296,0.9991628527641296,0.02103380113840103,0.0002849999873433262,0.8243653774261475,200000.0,-0.027238495647907257,-0.006396085023880005,0.3545609712600708,0.01722237467765808,0.0019480111077427864,0.48382407426834106,1.5975452661514282,0.41971254348754883,6.73369836807251,1530.2962646484375,40.93312072753906,86.15691375732422,127.09003448486328,157.36875915527344,0.33977046608924866,0.33977046608924866,0.33977046608924866,0.0
