Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS
-0.6186364889144897,63.150001525878906,1000.0,0.0,1.4062575101852417,0.012556595727801323,40.0,1.0009379386901855,1.0009379386901855,1.0009379386901855,0.01757177896797657,0.0002899999963119626,0.9874053597450256,20000.0,-0.013987178914248943,-0.013987178914248943,-0.04316987097263336,0.004342734348028898,0.004342734348028898,0.008124573156237602,205.88864135742188,50.66484832763672,155.22279357910156,205.8876495361328,97.1403579711914
-0.29656919836997986,62.849998474121094,1000.0,1.0,1.3864049911499023,0.020895039662718773,35.0,0.9978679418563843,0.9978679418563843,0.9978679418563843,0.02135325036942959,0.0002800000074785203,0.96799635887146,40000.0,-0.020730717107653618,-0.0067435381934046745,0.05718689411878586,0.0030590395908802748,-0.0012836947571486235,0.001568953855894506,380.8868408203125,48.331764221191406,126.61936950683594,174.9511260986328,114.31763458251953
0.37877216935157776,79.23999786376953,1000.0,2.0,1.364654302597046,0.02042592130601406,14.0,0.9984123706817627,0.9984123110771179,0.9984123110771179,0.020553676411509514,0.0002699999895412475,0.9472034573554993,60000.0,-0.013238458894193172,0.007492258213460445,0.17558756470680237,0.006494530942291021,0.0034354913514107466,0.023884659633040428,487.5648498535156,52.208702087402344,54.4351692199707,106.6448745727539,187.53831481933594
1.4425197839736938,96.73999786376953,1000.0,3.0,1.3348647356033325,0.02036411128938198,39.0,0.9973400831222534,0.9973400831222534,0.9973400831222534,0.02060452662408352,0.00026000000070780516,0.9194129705429077,80000.0,-0.01887640915811062,-0.005637950263917446,0.24010644853115082,0.006775425281375647,0.00028089433908462524,0.05952984467148781,690.0997924804688,52.4432258605957,150.06121826171875,202.50445556640625,98.76325988769531
2.4791200160980225,117.81999969482422,1000.0,4.0,1.307458758354187,0.021953975781798363,27.0,0.9987922310829163,0.9987921714782715,0.9987921714782715,0.020907584577798843,0.0002500000118743628,0.894535481929779,100000.0,-0.017886359244585037,0.0009900499135255814,0.2935274839401245,0.008117890916764736,0.0013424656353890896,0.11367949098348618,840.7515258789062,54.098533630371094,96.51325988769531,150.61178588867188,132.79173278808594
3.8658928871154785,91.16000366210938,1000.0,5.0,1.2757360935211182,0.0217165295034647,32.0,0.9999815821647644,0.9999815821647644,0.9999815821647644,0.02047649398446083,0.00023999999393709004,0.8666012287139893,120000.0,-0.021075503900647163,-0.003189144656062126,-0.3059958517551422,0.01006714440882206,0.0019492534920573235,0.17380616068840027,1006.24462890625,48.64409637451172,116.81491088867188,165.45901489257812,120.87586212158203
5.910550117492676,65.16000366210938,1000.0,6.0,1.258487582206726,0.021084100008010864,27.0,0.9978721737861633,0.9978721141815186,0.9978721141815186,0.019782856106758118,0.0002300000051036477,0.8517763018608093,140000.0,-0.020873229950666428,0.00020227394998073578,0.23412615060806274,0.014698412269353867,0.004631267860531807,0.3403795063495636,1145.755126953125,49.89399719238281,89.57833099365234,139.4723358154297,143.39761352539062
8.851441383361816,58.380001068115234,1000.0,7.0,1.2271254062652588,0.020631160587072372,24.0,1.0010231733322144,1.0010231733322144,1.0010231733322144,0.020645907148718834,0.00022000000171829015,0.8254823684692383,160000.0,-0.022038964554667473,-0.0011657346040010452,0.2840091586112976,0.014425364322960377,-0.00027304794639348984,0.3968469500541687,1266.875,41.233333587646484,79.84635925292969,121.0796890258789,165.1804656982422
9.655069351196289,56.119998931884766,1000.0,8.0,1.2024011611938477,0.02048955298960209,27.0,0.9994876384735107,0.999487578868866,0.999487578868866,0.020254436880350113,0.0002099999983329326,0.8053335547447205,180000.0,-0.022819651290774345,-0.0007806867361068726,-0.25024235248565674,0.01627718098461628,0.0018518166616559029,0.444240540266037,1400.580322265625,43.132591247558594,90.54429626464844,133.6768798828125,149.614501953125
10.401294708251953,67.18000030517578,1000.0,9.0,1.1713913679122925,0.02067003957927227,26.0,0.9983676075935364,0.9983676671981812,0.9983676671981812,0.020302385091781616,0.00019999999494757503,0.7807692885398865,200000.0,-0.022992795333266258,-0.00017314404249191284,-0.11442926526069641,0.016781432554125786,0.0005042515695095062,0.525486409664154,1526.775390625,41.93070983886719,84.23101043701172,126.1617202758789,158.5266876220703
